0,2.73205,1.5708,0,0,5.08492,-1
0.001,2.73205,1.571,4.67458e-05,2.20351e-20,5.08492,-1
0.023607,2.73205,1.57566,0.00110352,-3.1839e-19,5.08492,-1
0.0505122,2.73205,1.58119,0.00236116,-4.19682e-20,5.08492,-1
0.103719,2.73205,1.59215,0.00484774,2.03497e-19,5.08492,-1
0.173718,2.73205,1.60656,0.00811743,-2.03511e-18,5.08492,-1
0.273502,2.73205,1.6271,0.0127728,-1.03607e-18,5.08492,-1
0.397225,2.73205,1.65256,0.018531,-1.19856e-16,5.08492,-1
0.548969,2.73205,1.68378,0.0255625,-8.42982e-16,5.0849,-1
